icao24,callsign,country,timePosition,lastContact,longitude,latitude,baroAltitude,onGround,velocity,heading,verticalRate,_,geoAltitude,transponderCode,spi,positionSource
"a67960","SKW4874 ","United States",1682183916,1682183916,-117.2099,33.5051,7879.08,false,232.97,93.54,6.5,null,8168.64,null,false,0
"728837","FBA305  ","Iraq",1682183862,1682183866,35.4148,34.0587,4008.12,false,178.26,224.3,-11.7,null,null,"7253",false,0
"728836","FBA402  ","Iraq",1682183809,1682183809,49.3721,28.1071,11582.4,false,209.46,321.58,0,null,11963.4,null,false,0
"a1ac70","N207EH  ","United States",null,1682183914,null,null,null,false,17.29,112.75,0,null,null,null,false,0
"a77f2d","AAL1392 ","United States",1682183803,1682183874,-79.0988,25.3874,10668,false,274.8,129.53,0,null,11102.34,"3360",false,0
"ad1926","JRE943  ","United States",1682183778,1682183778,-74.0597,40.8475,null,true,40.13,194.06,null,null,null,null,false,0
"a64c16","N50467  ","United States",1682183916,1682183916,-150.4705,61.7108,937.26,false,39.06,282.94,-2.93,null,899.16,"1200",false,0
"a80933","ERU17   ","United States",1682183913,1682183914,-112.7959,34.0732,1630.68,false,57.53,231.9,-4.23,null,1630.68,null,false,0
"ab39f0","SCX101  ","United States",1682183916,1682183916,-111.8077,39.0886,10972.8,false,217.41,217.11,0.33,null,11109.96,null,false,0
"a65f49","DPJ51   ","United States",1682183916,1682183916,-78.067,38.9559,13693.14,false,230.23,21.63,-2.28,null,13738.86,null,false,0
"aa19ed","N75YY   ","United States",1682183916,1682183916,-112.1252,33.9047,2286,false,70.09,305.44,-0.33,null,2324.1,null,false,0
"151d85","AFL1863 ","Russian Federation",1682183915,1682183915,44.1462,41.314,9555.48,false,266.77,46.8,6.83,null,9624.06,null,false,0
"a6b60a","VOI352  ","United States",1682183916,1682183916,-110.1634,28.3844,5257.8,false,183.02,321.39,-5.2,null,5471.16,null,false,0
"a55981","N444AH  ","United States",1682183916,1682183916,-98.2679,30.591,4175.76,false,110.09,167.59,-4.55,null,4320.54,null,false,0
"151d89","AFL1868 ","Russian Federation",1682183916,1682183916,51.0528,45.5988,10972.8,false,207.54,207.45,0,null,10904.22,null,false,0
"a41f72","LXJ365  ","United States",1682183916,1682183916,-74.8624,40.5038,1463.04,false,154.38,26.74,-7.8,null,1463.04,"0165",false,0
"3a22ee","GUY318U ","France",1682183915,1682183915,-60.9565,14.858,3512.82,false,92.71,306.42,2.6,null,3627.12,null,false,0
"a53f5b","RPA4656 ","United States",1682183915,1682183915,-81.5997,34.228,10058.4,false,216.68,350.16,0,null,10233.66,null,false,0
"a66647","N511MP  ","United States",1682183912,1682183913,-80.3747,25.9958,518.16,false,46.83,268.74,-1.95,null,502.92,null,false,0
"a1b348","CXK208  ","United States",1682183704,1682183870,-117.2723,33.1287,null,true,0.06,326.25,null,null,null,null,false,0
"4007f9","BAW167  ","United Kingdom",1682183916,1682183916,6.2337,49.9618,11277.6,false,245.74,117.42,0,null,11285.22,"5253",false,0
"4bb1e7","THY5088 ","Turkey",1682183730,1682183828,30.9303,33.5801,12496.8,false,232.67,177.97,0,null,12641.58,null,false,0
"4bb1e4","THY5061 ","Turkey",1682183783,1682183861,28.7115,41.0559,906.78,false,92.09,359.36,2.28,null,960.12,null,false,0
"a5a95a","N464KB  ","United States",1682183717,1682183720,-120.1255,34.6101,2446.02,false,97.13,135.21,0,null,2491.74,null,false,0
"505c54","OMESB   ","Slovakia",1682183903,1682183903,17.5131,48.466,342.9,false,31.49,141.63,-3.25,null,396.24,"7000",false,0
"a1c66a","UAL8143 ","United States",1682183916,1682183916,-103.6371,40.1954,11277.6,false,275.04,84.31,0,null,11231.88,null,false,0
"a03075","N111FP  ","United States",1682183916,1682183916,-82.6959,27.8996,304.8,false,42.56,262.36,2.93,null,251.46,null,false,0
"8004e0","AIC538  ","India",1682183916,1682183916,77.158,27.2522,7086.6,false,176.67,357.16,-5.85,null,7277.1,null,false,0
"a1ac69","N207EA  ","United States",1682183915,1682183916,-113.2928,35.1644,8229.6,false,213.71,102.23,0,null,8473.44,null,false,0
"a96fb1","OME71   ","United States",1682183916,1682183916,-88.6947,31.0583,6423.66,false,194.37,29.14,0,null,6614.16,null,false,0
"aa5621","N765WT  ","United States",1682183915,1682183916,-82.7902,28.3563,11277.6,false,252.05,151.6,0,null,11605.26,null,false,0
"151d76","AZV3604 ","Russian Federation",1682182239,1682183915,50.0921,51.6209,11582.4,false,227.44,294.59,0,null,11338.56,null,false,0
"4007f2","BAW58L  ","United Kingdom",1682183689,1682183689,18.5382,-32.6566,6606.54,false,236.91,354.02,6.18,null,6606.54,null,false,0
"a15052","JBU86   ","United States",1682183913,1682183914,-78.8259,35.8536,662.94,false,93.57,222.55,8.45,null,617.22,null,false,0
"a52000","N4294P  ","United States",1682183913,1682183913,-90.5366,30.9549,1203.96,false,80.26,279.22,0.98,null,1188.72,null,false,0
"a52001","N4294Q  ","United States",1682183915,1682183915,-71.1575,41.9969,449.58,false,45.19,337.23,1.95,null,457.2,null,false,0
"a55995","N444BC  ","United States",1682183916,1682183916,-102.1833,30.2378,13106.4,false,228.99,295.13,0,null,13418.82,null,false,0
"a47fde","UAL1140 ","United States",1682183916,1682183916,-107.6353,38.5179,11879.58,false,278.44,70.13,0,null,11955.78,null,false,0
"a52004","N4294T  ","United States",1682183916,1682183916,-111.8471,39.8597,1798.32,false,54.21,189.28,-0.33,null,1859.28,null,false,0
"a15027","EDV5040 ","United States",1682183915,1682183915,-85.8636,40.0327,2811.78,false,124.14,236.84,-7.48,null,2689.86,"3260",false,0
"aaffe3","N808DC  ","United States",1682183915,1682183916,-117.3999,33.7589,922.02,false,49.73,335.56,0.33,null,899.16,null,false,0
"a7e93b","FFT22   ","United States",1682183916,1682183916,-70.1279,20.3243,9075.42,false,257.12,155.28,-5.2,null,9509.76,null,false,0
"7105bc","KNE508  ","Saudi Arabia",1682183916,1682183916,50.2337,22.756,11574.78,false,197.63,296.1,-0.33,null,12085.32,null,false,0
"4007e4","EFW2732 ","United Kingdom",1682183838,1682183838,-12.9509,30.2328,9372.6,false,230.7,184.6,-13,null,10020.3,null,false,0
"ab6316","SWA3153 ","United States",1682183915,1682183915,-93.659,30.3094,9753.6,false,205.52,281.11,0,null,10027.92,null,false,0
"a6a300","ASA390  ","United States",1682183916,1682183916,-107.4619,35.913,10668,false,255.55,60.18,0,null,10843.26,null,false,0
"4baac8","THY4KJ  ","Turkey",1682183547,1682183752,28.7109,41.0438,899.16,false,102.94,1.72,0,null,952.5,null,false,0
"a28f7d","GOJUMP3 ","United States",1682183916,1682183916,-117.3368,33.2466,1981.2,false,59.87,70.94,5.53,null,1988.82,null,false,0
"4baac5","THY8PY  ","Turkey",1682183899,1682183914,28.7497,41.0023,1196.34,false,109.05,333.07,-0.65,null,1249.68,null,false,0
"a84fd5","N6346U  ","United States",1682183916,1682183916,-121.6119,37.8647,487.68,false,53.5,89.45,-4.55,null,480.06,null,false,0
"a2e646","SWA1283 ","United States",1682183914,1682183915,-84.0644,29.9501,10675.62,false,255.67,130.84,-0.65,null,10949.94,null,false,0
"a603b0","GTI8153 ","United States",1682183916,1682183916,8.2216,51.5457,10378.44,false,247.83,311.47,0,null,10378.44,"3253",false,0
"c0473b","CJT2386 ","Canada",1682183916,1682183916,-85.5337,44.1965,10668,false,235.01,113.48,0.33,null,10408.92,null,false,0
"a7d615","N60395  ","United States",1682183915,1682183915,-82.1675,28.1738,1226.82,false,53.68,320.05,0,null,1234.44,null,false,0
"c04747","CGAZU   ","Canada",1682183916,1682183916,-113.8683,36.8497,10972.8,false,227.06,204.07,0.33,null,11201.4,"3350",false,0
"4892c1","ENT71KF ","Poland",1682183916,1682183916,5.8859,49.5435,11277.6,false,250.29,68.29,0,null,11285.22,"1157",false,0
"49520f","TAP401P ","Portugal",1682183915,1682183916,3.8466,42.2793,10942.32,false,204.66,233.79,2.93,null,11056.62,"6754",false,0
"4bb1c5","THY29M  ","Turkey",1682183916,1682183916,26.6656,43.5184,10934.7,false,231.33,325.14,1.3,null,10835.64,null,false,0
"4baacb","THY3NS  ","Turkey",1682183916,1682183916,29.8318,41.5688,5463.54,false,173.65,249.9,-10.4,null,5547.36,null,false,0
"151d7c","UTA381  ","Russian Federation",1682183915,1682183916,30.8566,59.5909,1805.94,false,116.43,316.07,-4.55,null,1805.94,null,false,0
"a15c80","AAL384  ","United States",1682183914,1682183915,-93.2236,34.3893,10363.2,false,190.01,251.37,0,null,10431.78,"1414",false,0
"151d7f","UTA357  ","Russian Federation",1682181976,1682183915,37.7914,55.221,5006.34,false,176.76,118.13,15.28,null,4953,null,false,0
"7105af","SVA375  ","Saudi Arabia",1682183915,1682183915,4.5291,36.5651,10965.18,false,221.84,271.86,0,null,11216.64,null,false,0
"a5599b","N444BJ  ","United States",1682183807,1682183807,-122.1387,39.2814,693.42,false,71.58,341.57,-0.65,null,731.52,null,false,0
"012292","EVO651  ","Egypt",1682183916,1682183916,9.4838,47.677,579.12,false,18,329.04,0.65,null,632.46,"7000",false,0
"4baad6","THY7WF  ","Turkey",1682183907,1682183907,14.4932,35.8489,null,true,3.34,315,null,null,null,null,false,0
"495219","TAP487  ","Portugal",1682183916,1682183916,4.888,42.6101,10058.4,false,206.17,246.31,0.33,null,10203.18,"6753",false,0
"c02d21","SYB111  ","Canada",1682183915,1682183916,-79.2354,43.5358,6934.2,false,158.68,140.79,9.1,null,6903.72,"0522",false,0
"151d95","AFL1445 ","Russian Federation",1682182456,1682183856,39.1446,57.449,10050.78,false,246.81,221.2,-4.88,null,9936.48,null,false,0
"ad1957","ASH6236 ","United States",1682183916,1682183916,-97.3815,27.8064,8976.36,false,257.89,30.71,7.15,null,9288.78,null,false,0
"a7d607","N6039R  ","United States",1682183916,1682183916,-86.4176,35.8816,1463.04,false,79.84,295.57,-3.58,null,1455.42,null,false,0
"a28f80","SKW4051 ","United States",1682183916,1682183916,-122.3155,47.6895,1386.84,false,105.98,180,-6.5,null,1432.56,null,false,0
"a2f965","N291CB  ","United States",1682183915,1682183916,-118.4502,34.1412,1973.58,false,61.77,282.99,-0.33,null,1981.2,null,false,0
"0d0bb3","AMX177  ","Mexico",1682183916,1682183916,-116.5336,32.2367,4686.3,false,190.53,117.67,10.08,null,4831.08,null,false,0
"151d98","AFL524  ","Russian Federation",1682183909,1682183916,47.9532,46.3065,10972.8,false,239.24,118.93,0.33,null,10858.5,null,false,0
"ab1ffe","DAL858  ","United States",1682183915,1682183916,-81.5082,32.5189,10668,false,256.29,42.72,0,null,10881.36,null,false,0
"495210","TAP21FD ","Portugal",1682183862,1682183871,-9.1346,38.7753,null,true,10.8,30.94,null,null,null,null,false,0
"495211","TAP1037 ","Portugal",1682183915,1682183916,-1.4941,40.5926,10058.4,false,208.07,259.75,-0.33,null,10195.56,null,false,0
"343046","VLG96SC ","Spain",1682183916,1682183916,0.7312,46.7253,10972.8,false,237.54,12.38,0,null,10942.32,"5524",false,0
"a16363","N189PC  ","United States",1682183916,1682183916,-111.8817,39.7407,2659.38,false,52.03,75.69,3.25,null,2712.72,null,false,0
"781063","CHH409  ","China",1682183915,1682183916,112.9608,22.6452,6324.6,false,216,201.37,11.05,null,6659.88,null,false,0
"a54684","N439WC  ","United States",1682183916,1682183916,-80.4832,26.683,3086.1,false,85.79,343.63,4.88,null,3177.54,null,false,0
"495213","TAP1036 ","Portugal",1682183915,1682183915,-4.1769,40.5718,10363.2,false,240.93,67.93,0.33,null,10507.98,"4412",false,0
"a71cb2","N55763  ","United States",1682183915,1682183915,-71.2101,42.0065,60.96,false,36.81,123.02,-3.25,null,99.06,null,false,0
"495214","TAP876  ","Portugal",1682183577,1682183616,10.8142,43.8065,2202.18,false,109.6,164.2,-9.1,null,2278.38,"1000",false,0
"48455d","KLM36S  ","Kingdom of the Netherlands",1682183916,1682183916,6.4524,53.2505,8244.84,false,165.34,211.51,-3.9,null,8237.22,"0756",false,0
"4bb1c6","THY98JV ","Turkey",1682183916,1682183916,13.7911,46.3566,12192,false,226.88,269.48,0,null,12222.48,"2304",false,0
"495215","TAP1067 ","Portugal",1682183915,1682183916,-7.1554,40.6767,10668,false,205.99,232.82,0,null,10812.78,null,false,0
"48455f","KLM838  ","Kingdom of the Netherlands",1682183916,1682183916,102.0249,2.8496,9083.04,false,263.37,321.74,3.25,null,9685.02,null,false,0
"4bb1c7","THY354  ","Turkey",1682183898,1682183900,44.5739,41.4868,11277.6,false,259.64,108.36,0,null,11330.94,null,false,0
"495216","TAP477A ","Portugal",1682183916,1682183916,5.0402,45.5811,2392.68,false,132.03,256.94,14.31,null,2468.88,null,false,0
"484559","KLM1041 ","Kingdom of the Netherlands",1682183916,1682183916,0.4837,45.3026,11879.58,false,210.5,212.52,0.33,null,11826.24,"2134",false,0
"abc649","AAL1655 ","United States",1682183915,1682183916,-105.3662,32.0638,10363.2,false,213.02,261.95,0,null,10660.38,null,false,0
"484558","KLM85R  ","Kingdom of the Netherlands",1682183915,1682183916,17.6829,52.3949,11887.2,false,226.6,101.26,0.33,null,11811,"1000",false,0
"abd971","SWA2456 ","United States",1682183914,1682183914,-118.8477,38.3199,11277.6,false,257.78,80.35,0,null,11498.58,"3261",false,0
"484555","KLM90A  ","Kingdom of the Netherlands",1682183916,1682183916,6.7008,52.3532,6766.56,false,186.56,308.96,-8.45,null,6781.8,"1000",false,0
"a53f20","SWA1106 ","United States",1682183916,1682183916,-120.1039,35.3469,9448.8,false,244.91,139.69,0,null,9738.36,"6357",false,0
"484557","KLM56L  ","Kingdom of the Netherlands",1682183916,1682183916,4.7211,52.3284,null,true,10.8,84.38,null,null,null,"1000",false,0
"34568c","VOE70RJ ","Spain",1682183916,1682183916,2.7613,46.0876,11285.22,false,248.53,105.73,-0.33,null,11300.46,"1000",false,0
"ab13d2","N8125A  ","United States",1682183828,1682183828,-97.2929,30.6149,1043.94,false,61.5,325.91,-1.95,null,1051.56,null,false,0
"ab13d6","N8125E  ","United States",1682183816,1682183817,-81.8301,27.8325,563.88,false,84.95,73.1,-2.93,null,541.02,null,false,0
"ab00a9","FDY474  ","United States",1682183916,1682183916,-86.3108,42.9738,1958.34,false,56.55,201.9,3.58,null,1828.8,null,false,0
"345698","ANE31WT ","Spain",1682183916,1682183916,6.3479,43.3381,7139.94,false,189.38,278.59,7.8,null,7292.34,"6752",false,0
"aaa668","SWA286  ","United States",1682183916,1682183916,-115.8616,33.9412,9037.32,false,192.08,274.92,-5.85,null,9326.88,null,false,0
"ad5ff0","N961AU  ","United States",1682183916,1682183916,-85.4415,32.3714,899.16,false,41.7,2.12,-0.98,null,891.54,null,false,0
"ad5ff1","TAI396  ","United States",1682183916,1682183916,-80.4718,25.7006,2788.92,false,157.42,89.81,-2.28,null,2887.98,null,false,0
"ac33c4","SWA1355 ","United States",1682183915,1682183916,-76.5527,40.2992,5783.58,false,185.46,108.94,-3.58,null,5806.44,"1312",false,0
"89620b","UAE149  ","United Arab Emirates",1682183916,1682183916,6.9797,52.2173,7597.14,false,201.95,301.14,-12.35,null,7627.62,"3262",false,0
"a068c9","N1251J  ","United States",1682183858,1682183860,-116.4946,43.5665,838.2,false,34.93,316.19,-3.25,null,914.4,null,false,0
"a1b387","N209AW  ","United States",1682183903,1682183903,-80.2571,25.9141,76.2,false,67.49,266.94,-3.25,null,30.48,"2666",false,0
"a82a6e","N625SP  ","United States",1682183916,1682183916,-116.4753,43.4969,2194.56,false,65.56,108.29,-0.98,null,2225.04,null,false,0
"345692","IBE34LA ","Spain",1682183909,1682183914,8.5588,47.4515,441.96,true,0,185.62,null,null,null,"1000",false,0
"a27c9e","N25995  ","United States",1682183916,1682183916,-97.2144,33.2136,457.2,false,46.09,213.16,0.65,null,426.72,null,false,0
"abc651","DAL107  ","United States",1682183914,1682183916,-63.1126,45.4199,12192,false,230.78,237.66,-0.33,null,12329.16,null,false,0
"485870","KLM1182 ","Kingdom of the Netherlands",1682183915,1682183916,6.8541,53.3466,8107.68,false,165.58,223.36,-7.8,null,8107.68,"3510",false,0
